Staff Gauge Readings of Station: A in m
 2011

24/Oct/2011,08:00,3.02
24/Oct/2011,12:00,3.02
24/Oct/2011,16:00,3.02
25/Oct/2011,08:00,3.02
25/Oct/2011,12:00,3.08
25/Oct/2011,16:00,3.04
26/Oct/2011,08:00,2.98
26/Oct/2011,12:00,2.98
26/Oct/2011,16:00,2.94
27/Oct/2011,08:00,2.90
27/Oct/2011,12:00,2.90
27/Oct/2011,16:00,2.90
28/Oct/2011,08:00,2.80
28/Oct/2011,12:00,2.74
28/Oct/2011,16:00,2.74
29/Oct/2011,08:00,2.70
29/Oct/2011,12:00,2.70
29/Oct/2011,16:00,2.68
30/Oct/2011,08:00,2.60
30/Oct/2011,12:00,2.54
30/Oct/2011,16:00,2.54
31/Oct/2011,08:00,2.54
31/Oct/2011,12:00,2.56
31/Oct/2011,16:00,2.50
01/Nov/2011,08:00,2.48
01/Nov/2011,12:00,2.48
01/Nov/2011,16:00,2.48
02/Nov/2011,08:00,2.48
02/Nov/2011,12:00,2.44
02/Nov/2011,16:00,2.44
03/Nov/2011,08:00,2.40
03/Nov/2011,12:00,2.40
03/Nov/2011,16:00,2.40
04/Nov/2011,08:00,2.34
04/Nov/2011,12:00,2.34
04/Nov/2011,16:00,2.34
05/Nov/2011,08:00,2.30
05/Nov/2011,12:00,2.36
05/Nov/2011,16:00,2.36
06/Nov/2011,08:00,2.36
06/Nov/2011,12:00,2.36
06/Nov/2011,16:00,2.34
07/Nov/2011,08:00,2.30
07/Nov/2011,12:00,2.30
07/Nov/2011,16:00,2.30
08/Nov/2011,08:00,2.30
08/Nov/2011,12:00,2.32
08/Nov/2011,16:00,2.32
09/Nov/2011,08:00,2.32
09/Nov/2011,12:00,2.32
09/Nov/2011,16:00,2.32
10/Nov/2011,08:00,2.30
10/Nov/2011,12:00,2.30
10/Nov/2011,16:00,2.30
11/Nov/2011,08:00,2.30
11/Nov/2011,12:00,2.32
11/Nov/2011,16:00,2.28
12/Nov/2011,08:00,2.20
12/Nov/2011,12:00,2.20
12/Nov/2011,16:00,2.20
13/Nov/2011,08:00,2.20
13/Nov/2011,12:00,2.20
13/Nov/2011,16:00,2.20
14/Nov/2011,08:00,2.20
14/Nov/2011,12:00,2.20
14/Nov/2011,16:00,2.20
15/Nov/2011,08:00,2.20
15/Nov/2011,12:00,2.26
15/Nov/2011,16:00,2.26
16/Nov/2011,08:00,2.26
16/Nov/2011,12:00,2.30
16/Nov/2011,16:00,2.30
17/Nov/2011,08:00,2.22
17/Nov/2011,12:00,2.22
17/Nov/2011,16:00,2.20
18/Nov/2011,08:00,2.20
18/Nov/2011,12:00,2.20
18/Nov/2011,16:00,2.20
19/Nov/2011,08:00,2.18
19/Nov/2011,12:00,2.24
19/Nov/2011,16:00,2.24
20/Nov/2011,08:00,2.20
20/Nov/2011,12:00,2.20
20/Nov/2011,16:00,2.16
21/Nov/2011,08:00,2.16
21/Nov/2011,12:00,2.16
21/Nov/2011,16:00,2.16
22/Nov/2011,08:00,2.10
22/Nov/2011,12:00,2.10
22/Nov/2011,16:00,2.10
23/Nov/2011,08:00,2.10
23/Nov/2011,12:00,2.20
23/Nov/2011,16:00,2.14
24/Nov/2011,08:00,2.10
24/Nov/2011,12:00,2.18
24/Nov/2011,16:00,2.12
25/Nov/2011,08:00,2.12
25/Nov/2011,12:00,2.20
25/Nov/2011,16:00,2.16
26/Nov/2011,08:00,2.12
26/Nov/2011,12:00,2.10
26/Nov/2011,16:00,2.10
27/Nov/2011,08:00,2.10
27/Nov/2011,12:00,2.10
27/Nov/2011,16:00,2.10
28/Nov/2011,08:00,2.10
28/Nov/2011,12:00,2.14
28/Nov/2011,16:00,2.14
29/Nov/2011,08:00,2.14
29/Nov/2011,12:00,2.14
29/Nov/2011,16:00,2.14
30/Nov/2011,08:00,2.12
30/Nov/2011,12:00,2.12
30/Nov/2011,16:00,2.12
01/Dec/2011,08:00,2.12
01/Dec/2011,12:00,2.12
01/Dec/2011,16:00,2.12
02/Dec/2011,08:00,2.12
02/Dec/2011,12:00,2.16
02/Dec/2011,16:00,2.12
03/Dec/2011,08:00,2.08
03/Dec/2011,12:00,2.08
03/Dec/2011,16:00,2.08
04/Dec/2011,08:00,2.08
04/Dec/2011,12:00,2.08
04/Dec/2011,16:00,2.08
05/Dec/2011,08:00,2.08
05/Dec/2011,12:00,2.08
05/Dec/2011,16:00,2.04
06/Dec/2011,08:00,2.06
06/Dec/2011,12:00,2.12
06/Dec/2011,16:00,2.10
07/Dec/2011,08:00,2.08
07/Dec/2011,12:00,2.14
07/Dec/2011,16:00,2.14
08/Dec/2011,08:00,2.14
08/Dec/2011,12:00,2.14
08/Dec/2011,16:00,2.10
09/Dec/2011,08:00,2.10
09/Dec/2011,12:00,2.10
09/Dec/2011,16:00,2.10
10/Dec/2011,08:00,2.10
10/Dec/2011,12:00,2.10
10/Dec/2011,16:00,2.10
11/Dec/2011,08:00,2.10
11/Dec/2011,12:00,2.18
11/Dec/2011,16:00,2.18
12/Dec/2011,08:00,2.18
12/Dec/2011,12:00,2.16
12/Dec/2011,16:00,2.16
13/Dec/2011,08:00,2.16
13/Dec/2011,12:00,2.16
13/Dec/2011,16:00,2.16
14/Dec/2011,08:00,2.16
14/Dec/2011,12:00,2.20
14/Dec/2011,16:00,2.20
15/Dec/2011,08:00,2.10
15/Dec/2011,12:00,2.10
15/Dec/2011,16:00,2.06
16/Dec/2011,08:00,2.04
16/Dec/2011,12:00,2.04
16/Dec/2011,16:00,2.04
17/Dec/2011,08:00,2.04
17/Dec/2011,12:00,2.06
17/Dec/2011,16:00,2.06
18/Dec/2011,08:00,2.06
18/Dec/2011,12:00,2.08
18/Dec/2011,16:00,2.08
19/Dec/2011,08:00,2.04
19/Dec/2011,12:00,2.04
19/Dec/2011,16:00,2.04
20/Dec/2011,08:00,2.04
20/Dec/2011,12:00,2.06
20/Dec/2011,16:00,2.06
21/Dec/2011,08:00,2.06
21/Dec/2011,12:00,2.06
21/Dec/2011,16:00,2.06
22/Dec/2011,08:00,2.06
22/Dec/2011,12:00,2.08
22/Dec/2011,16:00,2.08
23/Dec/2011,08:00,2.08
23/Dec/2011,12:00,2.08
23/Dec/2011,16:00,2.07
24/Dec/2011,08:00,2.05
24/Dec/2011,12:00,2.05
24/Dec/2011,16:00,2.05
25/Dec/2011,08:00,2.05
25/Dec/2011,12:00,2.08
25/Dec/2011,16:00,2.06
26/Dec/2011,08:00,2.04
26/Dec/2011,12:00,2.04
26/Dec/2011,16:00,2.04
27/Dec/2011,08:00,2.02
27/Dec/2011,12:00,2.06
27/Dec/2011,16:00,2.06
28/Dec/2011,08:00,2.06
28/Dec/2011,12:00,2.06
28/Dec/2011,16:00,2.06
29/Dec/2011,08:00,2.06
29/Dec/2011,12:00,2.08
29/Dec/2011,16:00,2.08
30/Dec/2011,08:00,2.04
30/Dec/2011,12:00,2.04
30/Dec/2011,16:00,2.02
31/Dec/2011,08:00,2.00
31/Dec/2011,12:00,2.00
31/Dec/2011,16:00,2.00
